EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany
25833.0,35.0,Yes,Travel_Rarely,Sales,24.0,1,Life Sciences,Female,2,Manager,Divorced,20331.0,6.0,Yes,19
159.0,18.0,No,Non-Travel,HR,29.0,3,Other,Male,5,Manager,Single,10330.0,1.0,Yes,6
15854.0,50.0,Yes,Non-Travel,Sales,10.0,4,Medical,Female,2,Developer,Divorced,27834.0,4.0,No,0
27897.0,36.0,No,Travel_Frequently,Sales,28.0,3,Life Sciences,Female,5,Developer,Married,2969.0,9.0,Yes,25
6703.0,53.0,No,Travel_Frequently,Sales,25.0,4,Other,Male,1,Manager,Married,21193.0,1.0,No,23
18716.0,22.0,Yes,Non-Travel,HR,28.0,2,Life Sciences,Female,4,Developer,Divorced,13132.0,6.0,No,12
2061.0,31.0,Yes,Travel_Frequently,HR,21.0,2,Technical,Male,5,Research Scientist,Single,22195.0,4.0,No,16
882.0,50.0,Yes,Travel_Frequently,HR,24.0,3,Other,Male,4,Analyst,Divorced,17418.0,0.0,Yes,21
14064.0,30.0,No,Travel_Frequently,Development,15.0,1,Life Sciences,Female,1,Manager,Married,13768.0,5.0,Yes,4
25724.0,20.0,Yes,Travel_Rarely,HR,12.0,3,Medical,Male,3,Developer,Single,22196.0,9.0,No,33
22245.0,30.0,No,Travel_Rarely,HR,29.0,1,Life Sciences,Male,4,Sales Representative,Married,2977.0,9.0,Yes,39
15740.0,22.0,Yes,Travel_Frequently,HR,21.0,3,Other,Female,1,Executive,Divorced,25344.0,4.0,No,16
4884.0,19.0,No,Travel_Rarely,HR,1.0,2,Technical,Male,3,Research Scientist,Divorced,15914.0,6.0,No,16
20685.0,52.0,No,Travel_Frequently,Sales,15.0,2,Medical,Female,1,Research Scientist,Single,27399.0,9.0,No,12
6763.0,48.0,No,Travel_Rarely,HR,21.0,4,Marketing,Male,2,Manager,Married,17396.0,8.0,Yes,31
6616.0,48.0,No,Travel_Rarely,Development,7.0,3,Marketing,Female,4,Research Scientist,Divorced,17485.0,0.0,Yes,16
4803.0,58.0,Yes,Travel_Rarely,Development,10.0,1,Other,Male,3,Analyst,Single,24141.0,1.0,Yes,27
26308.0,35.0,Yes,Non-Travel,Sales,11.0,3,Marketing,Male,4,Executive,Divorced,27115.0,7.0,No,5
23508.0,37.0,No,Travel_Frequently,Development,28.0,2,Life Sciences,Male,4,Executive,Married,4176.0,9.0,Yes,37
6300.0,50.0,Yes,Non-Travel,HR,26.0,3,Life Sciences,Female,3,Manager,Divorced,22386.0,7.0,No,19
4180.0,39.0,No,Non-Travel,HR,29.0,2,Marketing,Male,2,Research Scientist,Married,24341.0,2.0,No,12
21320.0,48.0,Yes,Travel_Rarely,Sales,1.0,1,Marketing,Male,1,Developer,Divorced,14161.0,9.0,No,7
15619.0,38.0,No,Travel_Frequently,Development,19.0,3,Life Sciences,Female,5,Manager,Divorced,11844.0,1.0,No,29
8601.0,50.0,No,Non-Travel,HR,16.0,3,Marketing,Female,1,Executive,Married,26442.0,0.0,No,5
19149.0,29.0,Yes,Travel_Frequently,Development,22.0,2,Life Sciences,Female,4,Analyst,Single,16319.0,4.0,No,22
24113.0,38.0,No,Non-Travel,Development,20.0,1,Life Sciences,Female,1,Executive,Married,13514.0,7.0,No,12
11520.0,37.0,No,Travel_Rarely,Sales,21.0,3,Medical,Female,3,Developer,Divorced,10511.0,0.0,Yes,25
2059.0,27.0,Yes,Travel_Frequently,Development,9.0,1,Life Sciences,Male,4,Executive,Single,2452.0,6.0,Yes,37
24314.0,51.0,Yes,Travel_Frequently,HR,16.0,4,Life Sciences,Male,5,Sales Representative,Single,8436.0,6.0,No,23
24933.0,59.0,No,Travel_Frequently,Development,6.0,3,Technical,Female,5,Analyst,Married,26599.0,4.0,No,2
23790.0,41.0,No,Travel_Rarely,Development,29.0,4,Marketing,Male,3,Developer,Divorced,22218.0,4.0,Yes,4
6340.0,42.0,No,Non-Travel,Sales,26.0,3,Medical,Male,2,Research Scientist,Married,28993.0,2.0,Yes,2
14691.0,42.0,Yes,Travel_Rarely,Development,15.0,1,Life Sciences,Female,4,Executive,Divorced,20010.0,4.0,No,17
20905.0,50.0,Yes,Non-Travel,HR,15.0,4,Medical,Male,3,Analyst,Divorced,13311.0,9.0,No,19
9840.0,43.0,Yes,Non-Travel,HR,6.0,3,Life Sciences,Male,5,Developer,Single,10381.0,2.0,No,34
16739.0,34.0,Yes,Travel_Frequently,HR,3.0,1,Medical,Female,4,Manager,Single,9555.0,2.0,No,34
14733.0,26.0,No,Non-Travel,HR,17.0,3,Other,Female,4,Research Scientist,Divorced,11452.0,5.0,Yes,18
27776.0,21.0,No,Non-Travel,Development,2.0,4,Marketing,Male,2,Research Scientist,Single,25143.0,9.0,No,20
17591.0,52.0,No,Travel_Frequently,Development,6.0,3,Technical,Female,1,Analyst,Divorced,15908.0,5.0,Yes,32
13772.0,23.0,Yes,Travel_Frequently,Sales,26.0,4,Life Sciences,Male,4,Research Scientist,Married,16994.0,7.0,Yes,37
15075.0,35.0,Yes,Non-Travel,HR,4.0,3,Life Sciences,Male,2,Research Scientist,Divorced,19235.0,4.0,No,11
23214.0,42.0,No,Travel_Frequently,Sales,7.0,1,Marketing,Female,2,Manager,Divorced,13352.0,0.0,No,5
23648.0,41.0,Yes,Travel_Frequently,HR,12.0,1,Medical,Female,3,Developer,Divorced,10369.0,9.0,Yes,23
19229.0,31.0,No,Non-Travel,Development,23.0,3,Marketing,Female,5,Manager,Single,5122.0,9.0,No,27
643.0,30.0,Yes,Travel_Rarely,Development,11.0,4,Medical,Male,4,Analyst,Married,28502.0,3.0,Yes,32
18371.0,40.0,No,Non-Travel,Development,26.0,3,Life Sciences,Male,4,Manager,Single,9934.0,7.0,Yes,16
11044.0,31.0,Yes,Travel_Rarely,HR,19.0,3,Technical,Female,1,Developer,Single,5250.0,5.0,No,15
22980.0,43.0,No,Non-Travel,HR,29.0,4,Other,Male,1,Executive,Married,6518.0,7.0,Yes,21
21503.0,55.0,No,Travel_Frequently,HR,13.0,4,Marketing,Female,1,Sales Representative,Single,16691.0,4.0,Yes,35
4782.0,44.0,Yes,Travel_Rarely,Development,22.0,1,Marketing,Female,5,Research Scientist,Divorced,27275.0,8.0,Yes,29
6580.0,18.0,Yes,Travel_Frequently,Sales,17.0,1,Other,Female,2,Research Scientist,Married,11807.0,9.0,Yes,8
3724.0,52.0,Yes,Non-Travel,Development,8.0,2,Life Sciences,Male,3,Executive,Divorced,22860.0,9.0,Yes,19
11931.0,44.0,Yes,Travel_Frequently,HR,13.0,4,Marketing,Male,5,Executive,Divorced,24814.0,9.0,No,19
1401.0,21.0,Yes,Travel_Rarely,Development,6.0,1,Marketing,Female,2,Executive,Divorced,6877.0,9.0,Yes,25
522.0,45.0,Yes,Travel_Rarely,HR,5.0,1,Technical,Male,3,Analyst,Divorced,18814.0,6.0,No,29
4031.0,36.0,Yes,Non-Travel,Development,29.0,4,Medical,Female,2,Research Scientist,Single,4734.0,0.0,No,14
13028.0,47.0,No,Travel_Frequently,HR,24.0,3,Other,Male,4,Executive,Married,14221.0,6.0,No,28
29508.0,34.0,No,Non-Travel,HR,2.0,3,Life Sciences,Female,4,Analyst,Divorced,9660.0,1.0,No,18
13057.0,56.0,No,Travel_Frequently,Development,18.0,2,Medical,Male,1,Executive,Married,2320.0,0.0,No,30
27159.0,30.0,Yes,Travel_Frequently,HR,13.0,1,Other,Male,5,Developer,Divorced,2175.0,4.0,No,8
29044.0,41.0,Yes,Travel_Rarely,Sales,5.0,1,Technical,Male,2,Research Scientist,Divorced,14880.0,8.0,No,22
24993.0,56.0,No,Travel_Frequently,Development,6.0,1,Life Sciences,Male,1,Developer,Married,7631.0,4.0,Yes,23
18662.0,52.0,No,Non-Travel,Sales,14.0,3,Other,Male,2,Analyst,Divorced,18498.0,8.0,Yes,30
14456.0,43.0,No,Non-Travel,Sales,2.0,3,Other,Male,2,Developer,Single,11765.0,6.0,No,15
12937.0,19.0,Yes,Travel_Frequently,Sales,16.0,1,Technical,Male,5,Manager,Divorced,25638.0,1.0,No,32
9250.0,31.0,No,Non-Travel,HR,22.0,2,Medical,Male,2,Developer,Single,2937.0,3.0,No,39
28460.0,56.0,Yes,Travel_Rarely,Sales,24.0,3,Technical,Male,2,Manager,Married,11560.0,6.0,No,22
28434.0,47.0,No,Travel_Rarely,HR,10.0,3,Medical,Female,3,Analyst,Married,8937.0,8.0,No,28
17050.0,37.0,No,Travel_Frequently,Sales,9.0,4,Life Sciences,Female,1,Analyst,Divorced,8627.0,1.0,No,29
22890.0,52.0,Yes,Non-Travel,Sales,19.0,1,Medical,Male,2,Research Scientist,Single,28731.0,4.0,Yes,7
9631.0,44.0,Yes,Travel_Rarely,Sales,11.0,1,Technical,Female,3,Developer,Single,10778.0,9.0,No,5
13897.0,54.0,No,Non-Travel,Development,9.0,1,Marketing,Female,3,Research Scientist,Single,25224.0,4.0,Yes,34
24288.0,37.0,Yes,Travel_Rarely,Development,15.0,1,Technical,Female,1,Analyst,Single,7285.0,8.0,Yes,39
6659.0,47.0,No,Travel_Frequently,Development,10.0,3,Other,Female,5,Research Scientist,Single,3464.0,4.0,No,38
24610.0,44.0,No,Travel_Rarely,HR,23.0,4,Medical,Male,4,Manager,Divorced,29497.0,1.0,Yes,21
6029.0,20.0,Yes,Travel_Frequently,Development,18.0,2,Other,Male,5,Analyst,Divorced,25634.0,5.0,No,19
4232.0,20.0,Yes,Non-Travel,Development,10.0,3,Medical,Male,5,Sales Representative,Married,8355.0,5.0,Yes,24
307.0,45.0,Yes,Travel_Rarely,HR,7.0,1,Life Sciences,Female,1,Executive,Single,29724.0,4.0,No,1
9946.0,35.0,No,Travel_Frequently,Sales,3.0,3,Life Sciences,Female,4,Executive,Married,24788.0,4.0,No,15
23196.0,41.0,Yes,Travel_Rarely,Development,12.0,3,Technical,Female,4,Analyst,Married,8673.0,2.0,No,3
19551.0,33.0,Yes,Travel_Frequently,HR,14.0,4,Other,Female,4,Research Scientist,Divorced,22174.0,4.0,Yes,16
1925.0,42.0,Yes,Travel_Frequently,HR,12.0,4,Life Sciences,Female,4,Research Scientist,Married,18147.0,4.0,No,1
17698.0,42.0,Yes,Travel_Frequently,HR,3.0,3,Other,Male,2,Research Scientist,Divorced,28100.0,1.0,No,32
28838.0,55.0,No,Travel_Rarely,Sales,24.0,4,Other,Male,4,Executive,Single,26145.0,9.0,No,3
25853.0,23.0,Yes,Travel_Rarely,Development,2.0,3,Medical,Female,4,Research Scientist,Married,15983.0,4.0,Yes,16
20432.0,52.0,No,Travel_Frequently,Development,6.0,1,Technical,Female,1,Executive,Single,4289.0,7.0,No,38
22198.0,21.0,Yes,Travel_Frequently,HR,28.0,4,Marketing,Male,5,Research Scientist,Married,18001.0,1.0,No,8
4302.0,46.0,Yes,Travel_Frequently,Sales,5.0,2,Other,Female,4,Manager,Divorced,25205.0,2.0,Yes,15
15814.0,43.0,No,Travel_Frequently,Sales,9.0,4,Life Sciences,Male,4,Developer,Divorced,25693.0,2.0,Yes,37
9378.0,38.0,No,Non-Travel,Sales,6.0,2,Other,Female,5,Sales Representative,Divorced,7227.0,0.0,No,17
18638.0,54.0,Yes,Non-Travel,Development,18.0,2,Other,Male,5,Developer,Divorced,28790.0,0.0,No,3
10457.0,24.0,No,Travel_Rarely,Development,22.0,1,Medical,Male,1,Manager,Married,3342.0,3.0,Yes,34
261.0,55.0,No,Non-Travel,HR,14.0,2,Life Sciences,Male,2,Sales Representative,Divorced,7985.0,6.0,No,13
21004.0,35.0,No,Travel_Frequently,HR,22.0,4,Marketing,Female,2,Research Scientist,Married,12652.0,8.0,Yes,18
1092.0,24.0,Yes,Non-Travel,Development,17.0,4,Life Sciences,Male,2,Manager,Married,27378.0,2.0,Yes,33
6932.0,30.0,No,Travel_Frequently,Development,12.0,4,Technical,Female,5,Manager,Divorced,17982.0,5.0,No,16
23739.0,36.0,Yes,Non-Travel,HR,16.0,2,Life Sciences,Female,5,Executive,Single,5196.0,2.0,No,23
24945.0,48.0,No,Travel_Rarely,HR,6.0,1,Other,Female,4,Manager,Divorced,24983.0,8.0,Yes,26
28256.0,38.0,No,Travel_Frequently,Development,4.0,2,Technical,Female,3,Sales Representative,Married,14629.0,1.0,Yes,25
13464.0,50.0,Yes,Travel_Rarely,HR,25.0,2,Marketing,Female,5,Sales Representative,Divorced,19039.0,0.0,Yes,39
16917.0,52.0,Yes,Travel_Rarely,Sales,3.0,2,Technical,Female,3,Executive,Married,7380.0,2.0,No,25
2418.0,32.0,Yes,Travel_Frequently,Sales,13.0,2,Technical,Female,2,Manager,Married,2177.0,6.0,No,31
4677.0,36.0,Yes,Non-Travel,HR,25.0,1,Technical,Male,5,Sales Representative,Divorced,20337.0,7.0,No,35
2922.0,21.0,No,Travel_Rarely,Development,11.0,3,Other,Male,4,Executive,Divorced,26538.0,0.0,Yes,18
25109.0,50.0,No,Travel_Rarely,Sales,25.0,1,Other,Female,2,Developer,Married,4426.0,0.0,Yes,31
2250.0,48.0,No,Travel_Rarely,Development,29.0,3,Medical,Male,4,Manager,Married,23902.0,8.0,Yes,16
15420.0,33.0,No,Non-Travel,Sales,21.0,3,Life Sciences,Male,5,Sales Representative,Married,2615.0,1.0,Yes,26
5480.0,28.0,No,Travel_Rarely,HR,26.0,4,Other,Male,1,Research Scientist,Divorced,16955.0,5.0,No,36
17498.0,46.0,No,Travel_Frequently,HR,4.0,3,Medical,Male,4,Analyst,Divorced,11848.0,7.0,Yes,17
9458.0,55.0,Yes,Travel_Rarely,Sales,6.0,4,Life Sciences,Male,1,Sales Representative,Single,27090.0,6.0,No,38
5274.0,59.0,Yes,Travel_Frequently,Development,29.0,1,Life Sciences,Female,5,Analyst,Divorced,11496.0,7.0,No,34
2460.0,32.0,No,Travel_Rarely,HR,11.0,3,Technical,Female,4,Analyst,Married,11479.0,2.0,No,31
13486.0,55.0,Yes,Non-Travel,Sales,6.0,3,Life Sciences,Male,3,Analyst,Single,2417.0,1.0,No,36
10548.0,34.0,No,Travel_Frequently,HR,12.0,3,Medical,Male,2,Sales Representative,Single,18524.0,7.0,No,25
8622.0,45.0,No,Non-Travel,HR,3.0,1,Medical,Female,4,Developer,Single,20161.0,0.0,No,19
11159.0,26.0,No,Travel_Frequently,HR,28.0,3,Life Sciences,Male,4,Executive,Divorced,20351.0,6.0,Yes,15
25349.0,34.0,No,Travel_Frequently,HR,9.0,4,Technical,Male,3,Developer,Single,5036.0,6.0,Yes,37
17786.0,51.0,Yes,Travel_Rarely,HR,7.0,4,Other,Female,3,Analyst,Single,17026.0,0.0,No,20
26886.0,36.0,Yes,Travel_Frequently,Sales,18.0,4,Technical,Male,2,Analyst,Single,16691.0,9.0,No,12
18248.0,51.0,No,Non-Travel,Sales,12.0,2,Medical,Female,3,Research Scientist,Divorced,21590.0,3.0,No,28
5488.0,23.0,No,Travel_Rarely,Development,11.0,2,Medical,Female,2,Executive,Married,28126.0,9.0,Yes,25
3339.0,57.0,No,Travel_Rarely,Development,15.0,1,Technical,Female,4,Analyst,Married,29318.0,2.0,No,9
28945.0,23.0,Yes,Non-Travel,Development,6.0,3,Life Sciences,Male,1,Analyst,Married,12909.0,7.0,Yes,12
27715.0,18.0,Yes,Travel_Frequently,Sales,8.0,4,Marketing,Male,4,Research Scientist,Married,18249.0,5.0,No,33
6061.0,32.0,Yes,Travel_Rarely,Sales,14.0,2,Other,Female,1,Analyst,Married,5356.0,1.0,Yes,24
4349.0,54.0,No,Non-Travel,Development,14.0,4,Technical,Female,5,Analyst,Married,27539.0,8.0,Yes,23
25460.0,58.0,No,Travel_Frequently,Sales,20.0,1,Other,Male,2,Executive,Single,13945.0,0.0,Yes,23
7471.0,56.0,Yes,Travel_Frequently,Sales,1.0,4,Life Sciences,Male,2,Sales Representative,Divorced,4599.0,5.0,No,9
3692.0,54.0,No,Travel_Frequently,Development,18.0,2,Life Sciences,Male,1,Analyst,Married,3329.0,2.0,Yes,2
15291.0,51.0,Yes,Travel_Frequently,Sales,11.0,4,Other,Male,5,Analyst,Single,26320.0,9.0,No,4
4396.0,49.0,No,Travel_Rarely,Development,11.0,4,Life Sciences,Female,4,Executive,Single,25126.0,8.0,Yes,39
6206.0,37.0,Yes,Travel_Frequently,Development,15.0,1,Marketing,Male,5,Sales Representative,Single,6422.0,0.0,No,22
1840.0,18.0,Yes,Travel_Frequently,Development,5.0,4,Other,Male,2,Executive,Divorced,15295.0,5.0,No,32
12187.0,34.0,Yes,Travel_Frequently,Sales,10.0,4,Other,Female,1,Executive,Married,14573.0,1.0,Yes,8
19244.0,37.0,No,Non-Travel,Development,5.0,3,Technical,Female,1,Developer,Married,17351.0,4.0,Yes,37
3340.0,34.0,No,Non-Travel,Sales,25.0,2,Life Sciences,Female,3,Research Scientist,Married,12939.0,0.0,No,1
5213.0,37.0,No,Travel_Rarely,HR,20.0,4,Medical,Female,3,Analyst,Divorced,5931.0,6.0,No,6
21161.0,43.0,Yes,Non-Travel,Sales,12.0,4,Other,Male,4,Research Scientist,Divorced,28467.0,9.0,No,11
17005.0,27.0,Yes,Travel_Rarely,Development,9.0,3,Technical,Female,5,Manager,Married,29047.0,0.0,No,4
2629.0,33.0,No,Travel_Frequently,Sales,19.0,2,Life Sciences,Male,5,Sales Representative,Married,20307.0,3.0,Yes,31
25129.0,53.0,No,Non-Travel,HR,18.0,2,Other,Female,1,Sales Representative,Married,14491.0,3.0,Yes,30
14701.0,34.0,Yes,Travel_Frequently,HR,16.0,3,Other,Male,3,Analyst,Single,19885.0,3.0,No,23
16785.0,46.0,No,Travel_Frequently,Development,27.0,1,Medical,Female,1,Developer,Single,2560.0,7.0,No,26
10904.0,36.0,Yes,Non-Travel,Sales,12.0,4,Technical,Female,2,Sales Representative,Divorced,18756.0,8.0,Yes,32
21350.0,54.0,No,Travel_Rarely,Sales,5.0,3,Marketing,Male,5,Developer,Divorced,17763.0,9.0,Yes,25
2000.0,24.0,Yes,Travel_Rarely,Sales,27.0,1,Other,Female,4,Research Scientist,Single,18339.0,8.0,Yes,21
3882.0,43.0,No,Non-Travel,Sales,16.0,3,Medical,Female,3,Manager,Divorced,6736.0,2.0,Yes,11
19467.0,32.0,No,Travel_Frequently,Development,19.0,4,Marketing,Female,4,Manager,Married,16645.0,5.0,No,35
29572.0,43.0,No,Travel_Frequently,Development,12.0,4,Life Sciences,Male,3,Analyst,Married,12710.0,0.0,Yes,6
27296.0,37.0,Yes,Travel_Frequently,HR,12.0,2,Other,Female,1,Research Scientist,Single,22141.0,1.0,Yes,20
22012.0,58.0,Yes,Travel_Rarely,Development,11.0,2,Other,Female,3,Sales Representative,Married,8059.0,1.0,Yes,7
26551.0,29.0,No,Non-Travel,Development,23.0,4,Medical,Male,4,Developer,Married,4010.0,5.0,Yes,30
13474.0,48.0,Yes,Travel_Rarely,Sales,6.0,4,Life Sciences,Female,2,Sales Representative,Married,29973.0,2.0,Yes,15
17403.0,58.0,Yes,Non-Travel,Development,8.0,4,Marketing,Male,1,Sales Representative,Married,4795.0,0.0,Yes,26
5748.0,30.0,Yes,Travel_Rarely,Sales,12.0,4,Medical,Male,1,Manager,Divorced,19663.0,0.0,No,27
26887.0,50.0,No,Travel_Rarely,Sales,18.0,3,Technical,Female,2,Analyst,Single,12679.0,1.0,No,6
3466.0,35.0,Yes,Travel_Frequently,Development,7.0,3,Medical,Male,4,Analyst,Single,6588.0,6.0,Yes,15
18240.0,57.0,No,Non-Travel,Development,24.0,3,Life Sciences,Female,2,Sales Representative,Single,27443.0,9.0,No,9
10898.0,42.0,No,Non-Travel,HR,19.0,4,Technical,Female,1,Sales Representative,Divorced,17588.0,5.0,Yes,3
10364.0,18.0,No,Travel_Frequently,Sales,2.0,4,Life Sciences,Female,1,Developer,Divorced,10225.0,1.0,Yes,26
17535.0,57.0,Yes,Non-Travel,Development,6.0,1,Life Sciences,Female,5,Manager,Single,8486.0,6.0,Yes,4
755.0,21.0,No,Travel_Rarely,HR,22.0,2,Marketing,Male,3,Manager,Single,16398.0,3.0,Yes,34
444.0,33.0,Yes,Travel_Frequently,HR,15.0,1,Marketing,Male,1,Research Scientist,Single,14030.0,1.0,Yes,12
17985.0,47.0,Yes,Travel_Rarely,Sales,7.0,2,Marketing,Female,4,Analyst,Divorced,25475.0,3.0,No,17
973.0,46.0,No,Travel_Frequently,Development,1.0,1,Life Sciences,Female,2,Research Scientist,Single,15699.0,5.0,No,38
16761.0,32.0,No,Travel_Frequently,Sales,25.0,1,Medical,Female,4,Analyst,Single,27537.0,2.0,No,21
11653.0,40.0,Yes,Non-Travel,Development,5.0,1,Medical,Male,4,Analyst,Single,13134.0,2.0,No,9
20302.0,25.0,Yes,Travel_Frequently,Sales,8.0,4,Life Sciences,Female,4,Executive,Married,12049.0,7.0,Yes,22
826.0,58.0,No,Travel_Rarely,Sales,8.0,4,Medical,Male,2,Sales Representative,Married,22753.0,9.0,No,36
17089.0,43.0,No,Travel_Frequently,Sales,13.0,2,Technical,Female,2,Developer,Single,22176.0,4.0,No,32
21625.0,56.0,Yes,Non-Travel,HR,3.0,1,Marketing,Female,4,Sales Representative,Single,4428.0,8.0,Yes,37
12205.0,19.0,No,Non-Travel,Development,17.0,2,Technical,Female,5,Research Scientist,Single,28270.0,6.0,No,31
13143.0,25.0,Yes,Travel_Frequently,HR,12.0,2,Marketing,Male,1,Sales Representative,Divorced,21538.0,6.0,Yes,36
19525.0,21.0,Yes,Non-Travel,HR,29.0,1,Marketing,Male,1,Manager,Married,10686.0,8.0,No,23
14031.0,31.0,Yes,Travel_Rarely,Sales,27.0,1,Marketing,Male,3,Research Scientist,Divorced,29571.0,6.0,Yes,30
24491.0,46.0,No,Travel_Frequently,HR,22.0,2,Other,Female,1,Executive,Married,12085.0,2.0,Yes,23
10530.0,37.0,Yes,Non-Travel,Development,26.0,4,Other,Male,4,Developer,Married,12666.0,9.0,No,25
16327.0,29.0,No,Travel_Rarely,HR,2.0,3,Life Sciences,Female,5,Manager,Single,10347.0,3.0,No,11
16192.0,50.0,Yes,Travel_Rarely,Development,5.0,2,Technical,Male,3,Sales Representative,Married,12559.0,1.0,Yes,8
3443.0,30.0,No,Non-Travel,Development,5.0,3,Life Sciences,Female,1,Analyst,Married,11135.0,8.0,No,26
6821.0,30.0,No,Travel_Frequently,Development,17.0,1,Other,Male,3,Developer,Divorced,19587.0,6.0,No,1
19133.0,30.0,No,Travel_Rarely,Development,6.0,4,Medical,Female,5,Sales Representative,Married,15814.0,4.0,No,28
28153.0,49.0,No,Non-Travel,Sales,3.0,3,Technical,Male,1,Developer,Married,10823.0,9.0,Yes,17
2338.0,50.0,No,Travel_Rarely,HR,21.0,2,Medical,Female,4,Developer,Married,14181.0,6.0,No,25
8639.0,54.0,Yes,Travel_Frequently,Development,15.0,3,Life Sciences,Female,2,Analyst,Single,24240.0,1.0,No,4
3067.0,19.0,Yes,Travel_Frequently,HR,28.0,2,Medical,Male,4,Developer,Single,20416.0,8.0,No,2
7983.0,36.0,No,Travel_Frequently,HR,10.0,1,Medical,Female,2,Sales Representative,Married,7868.0,3.0,Yes,26
25288.0,24.0,No,Travel_Frequently,Development,12.0,4,Medical,Female,2,Analyst,Married,21727.0,5.0,Yes,23
23195.0,55.0,No,Travel_Rarely,Sales,7.0,2,Marketing,Male,5,Analyst,Single,11428.0,4.0,No,25
13814.0,26.0,No,Travel_Rarely,Sales,2.0,1,Technical,Female,5,Developer,Married,16485.0,2.0,No,10
12994.0,44.0,Yes,Travel_Rarely,Development,6.0,3,Life Sciences,Female,1,Analyst,Single,27915.0,2.0,No,34
15720.0,26.0,Yes,Travel_Rarely,Sales,24.0,1,Marketing,Female,3,Research Scientist,Married,7434.0,3.0,Yes,31
21876.0,52.0,Yes,Travel_Frequently,Development,28.0,2,Life Sciences,Female,5,Manager,Divorced,11309.0,4.0,Yes,9
16319.0,30.0,Yes,Travel_Rarely,HR,25.0,1,Medical,Male,4,Sales Representative,Divorced,19834.0,7.0,Yes,4
26082.0,57.0,Yes,Travel_Rarely,Sales,28.0,2,Medical,Male,2,Manager,Divorced,3177.0,7.0,No,22
1935.0,42.0,No,Non-Travel,HR,10.0,3,Other,Female,1,Research Scientist,Married,7806.0,3.0,No,19
4695.0,51.0,No,Travel_Rarely,Development,19.0,3,Medical,Female,1,Sales Representative,Married,27130.0,1.0,No,31
7742.0,58.0,Yes,Travel_Rarely,HR,21.0,4,Other,Female,3,Analyst,Single,2058.0,9.0,Yes,38
5527.0,31.0,Yes,Travel_Frequently,HR,7.0,1,Marketing,Female,3,Manager,Single,9434.0,8.0,No,1
24776.0,35.0,Yes,Travel_Frequently,HR,24.0,3,Life Sciences,Female,1,Analyst,Single,18512.0,2.0,Yes,25
8273.0,56.0,No,Travel_Frequently,Development,19.0,1,Marketing,Male,4,Research Scientist,Divorced,9940.0,3.0,Yes,15
19083.0,39.0,Yes,Travel_Frequently,HR,7.0,3,Other,Female,3,Research Scientist,Divorced,15601.0,9.0,No,6
19339.0,25.0,Yes,Non-Travel,Development,29.0,3,Marketing,Female,5,Executive,Married,5445.0,7.0,Yes,22
3767.0,21.0,Yes,Travel_Rarely,Sales,5.0,1,Medical,Female,5,Analyst,Single,9677.0,7.0,Yes,32
27655.0,25.0,No,Non-Travel,HR,4.0,2,Technical,Female,1,Developer,Divorced,5305.0,8.0,No,27
23439.0,45.0,Yes,Non-Travel,Sales,26.0,3,Life Sciences,Female,5,Executive,Single,25669.0,5.0,No,38
24197.0,20.0,No,Travel_Rarely,Development,1.0,3,Technical,Male,2,Analyst,Single,20518.0,0.0,No,34
1050.0,53.0,Yes,Travel_Rarely,HR,29.0,1,Medical,Male,4,Executive,Divorced,4314.0,2.0,Yes,7
25277.0,50.0,Yes,Travel_Rarely,Sales,18.0,3,Life Sciences,Male,2,Developer,Single,10597.0,5.0,Yes,39
13338.0,42.0,Yes,Non-Travel,Sales,8.0,2,Other,Male,3,Analyst,Divorced,10083.0,6.0,No,17
12553.0,34.0,Yes,Non-Travel,Sales,29.0,4,Other,Male,1,Manager,Divorced,7761.0,2.0,Yes,2
23012.0,53.0,No,Travel_Frequently,Development,11.0,3,Other,Male,5,Research Scientist,Single,16018.0,8.0,Yes,3
20569.0,51.0,Yes,Non-Travel,Development,26.0,2,Other,Female,1,Sales Representative,Married,7148.0,2.0,No,1
13586.0,45.0,No,Travel_Frequently,Development,7.0,2,Marketing,Female,5,Research Scientist,Married,13828.0,0.0,Yes,1
19907.0,53.0,No,Non-Travel,HR,18.0,2,Marketing,Female,5,Developer,Married,9275.0,2.0,No,22
16021.0,55.0,Yes,Travel_Frequently,Sales,11.0,3,Medical,Male,4,Executive,Married,5260.0,3.0,No,9
21236.0,32.0,No,Travel_Frequently,HR,21.0,1,Other,Female,5,Executive,Single,14623.0,1.0,No,39
10049.0,33.0,No,Travel_Rarely,HR,13.0,2,Marketing,Female,2,Research Scientist,Married,6339.0,3.0,No,5
4618.0,28.0,Yes,Non-Travel,HR,21.0,1,Technical,Female,1,Analyst,Married,7334.0,5.0,Yes,18
909.0,26.0,No,Non-Travel,HR,23.0,1,Medical,Female,4,Analyst,Divorced,6930.0,2.0,Yes,10
19508.0,24.0,Yes,Travel_Rarely,Sales,24.0,1,Marketing,Female,5,Sales Representative,Married,8641.0,6.0,Yes,11
17292.0,58.0,Yes,Non-Travel,HR,25.0,4,Other,Female,4,Manager,Single,28382.0,6.0,No,4
10034.0,21.0,Yes,Non-Travel,HR,3.0,1,Other,Female,2,Developer,Single,17496.0,0.0,No,38
